Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_Children_0to6M,Tot_Children_SC_0to6M,Tot_Children_ST_0to6M,Tot_Children_BC_0to6M,Tot_Children_OC_0to6M,Tot_Children_7Mto3Y,Tot_Children_SC_7Mto3Y,Tot_Children_ST_7Mto3Y,Tot_Children_BC_7Mto3Y,Tot_Children_OC_7Mto3Y,Tot_Children_3Yto6Y,Tot_Children_SC_3Yto6Y,Tot_Children_ST_3Yto6Y,Tot_Children_BC_3Yto6Y,Tot_Children_OC_3Yto6Y
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405064,UTTANOOR--II,0,0,0,0,0,33,0,0,30,3,40,0,0,40,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405065,SANKAPURAM-I,1,1,0,0,0,17,0,0,17,0,16,0,0,16,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405066,EDGONIPALLI,3,0,0,3,0,58,0,0,58,0,54,0,0,54,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405067,BHOOMPURAM-1,4,0,0,4,0,51,0,3,48,0,47,0,0,47,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405068,BHOOMPURAM-II,0,0,0,0,0,45,0,0,43,2,61,0,0,58,3
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405069,MOGONIPALLY,1,0,0,1,0,29,0,0,28,1,39,0,0,39,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405070,KOTTUR,5,2,0,3,0,19,9,0,10,0,17,4,0,13,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405071,T.T.DODDY-I,0,0,0,0,0,41,0,1,38,2,48,0,1,47,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405072,T.T.DODDY-II,6,0,0,5,1,46,12,0,29,5,33,7,1,23,2
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405073,SINDANOOR-I,10,1,0,9,0,49,7,0,41,1,34,4,0,29,1
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405074,SINDANOOR-II,4,0,0,3,1,39,0,0,31,8,45,0,0,40,5
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405075,KUTKANOOR,4,2,0,2,0,41,16,0,23,2,34,15,1,13,5
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405076,KOTHAPALLY-I,1,1,0,0,0,53,47,0,6,0,54,53,0,1,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Utthanoor,1405077,KOTHAPALLY-II,2,0,0,2,0,43,0,0,42,1,35,0,0,35,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405078,BOINPALLY-I,0,0,0,0,0,26,0,0,26,0,34,0,0,34,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405079,RAJAPURAM-I,5,0,0,5,0,38,6,2,29,1,26,4,0,21,1
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405080,RAJAPURAM-II,5,0,0,5,0,30,0,0,30,0,29,0,0,29,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405081,PULIKAL-I,8,0,0,8,0,35,0,0,35,0,31,0,0,31,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405082,PULIKAL-II,10,0,0,8,2,30,1,0,29,0,38,1,0,37,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405083,PULIKAL-III,0,0,0,0,0,50,50,0,0,0,61,60,0,1,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405084,PULIKAL-IV,3,0,0,3,0,30,2,0,27,1,43,3,0,39,1
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405085,KISAR NAGAR,1,0,0,1,0,5,0,0,5,0,4,0,0,4,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405086,MEDIKONDA-I,3,0,0,3,0,71,3,1,65,2,72,1,3,65,3
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405087,MEDIKONDA-II,1,1,0,0,0,51,38,0,13,0,61,46,0,15,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405088,MEDIKONDA-III,18,0,1,17,0,63,0,3,60,0,47,0,1,46,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405089,MEDIKONDA-IV,9,5,0,4,0,72,33,1,38,0,73,47,0,25,1
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405090,TUPATHRALA,2,0,0,2,0,61,0,0,61,0,93,1,0,92,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Uppala,1405091,UPPAL-I,0,0,0,0,0,21,2,0,17,2,26,1,0,24,1
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Uppala,1405092,UPPAL-II,2,2,0,0,0,30,13,1,14,2,36,13,2,19,2
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Uppala,1405093,UPPAL-III,1,1,0,0,0,25,15,0,10,0,49,26,0,23,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Uppala,1405094,UPPALCAMP,1,0,0,1,0,33,14,0,17,2,51,33,0,18,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405095,C.T.PAD-I,7,0,0,7,0,34,3,3,27,1,30,0,0,27,3
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405096,C.T.PAD-II,6,0,0,6,0,33,1,1,31,0,23,1,0,21,1
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405097,C.T.PAD-III,5,4,1,0,0,32,32,0,0,0,32,32,0,0,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405098,NOVROJI CAMP,3,2,0,0,1,28,2,0,22,4,19,1,0,15,3
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405099,KESHAVARAM-I,3,0,0,1,2,47,2,1,43,1,43,1,0,41,1
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405100,KESHAVARAM-II,6,3,0,2,1,51,34,0,17,0,32,18,0,14,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405101,Chinnathandrapad,1,0,0,1,0,20,0,0,20,0,10,0,0,10,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Pulikal,1405102,VENISOMPURAM,6,0,0,5,1,27,1,0,26,0,27,0,0,27,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405103,PARDHIPURAM-I,1,0,1,0,0,37,0,0,35,2,59,1,1,57,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405104,PARDHIPURAM-II,1,0,0,1,0,33,0,0,33,0,48,0,0,48,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Uppala,1405105,VENKATAPURAM-2,1,1,0,0,0,36,16,0,19,1,33,15,0,16,2
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Uppala,1405106,YAPADINNE-I,1,0,0,1,0,10,2,0,6,2,13,0,0,12,1
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Uppala,1405107,YAPADINNE-II,7,6,0,1,0,41,32,0,8,1,48,39,0,8,1
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Uppala,1405108,GUDIDODDY,1,0,0,1,0,27,0,0,19,8,31,1,0,16,14
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Uppala,1405109,JEDIDODDY,2,2,0,0,0,23,10,0,13,0,23,12,0,10,1
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Uppala,1405110,THUMKUNTA-I,3,0,1,2,0,34,1,0,33,0,43,0,0,42,1
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Uppala,1405111,THUMKUNTA-II,0,0,0,0,0,31,28,0,2,1,27,27,0,0,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405112,KOTLAVEEDHI,12,1,1,9,1,45,1,0,37,7,46,0,0,37,9
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405113,SANTABAZAR,10,0,0,9,1,27,0,0,24,3,45,0,0,43,2
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405114,S.C.WADA -I,7,5,2,0,0,52,52,0,0,0,66,66,0,0,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405115,S.C.WADA-II,11,10,0,0,1,60,58,2,0,0,76,75,0,1,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405116,KALAMMAPETA,12,0,0,11,1,38,0,0,38,0,30,0,0,30,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405117,Upparipeta,3,0,0,3,0,39,1,0,34,4,39,0,0,38,1
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405118,TELUGUPETA,4,0,0,4,0,52,8,0,42,2,36,0,0,36,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405119,VALLERIPETA,11,0,0,11,0,31,0,0,31,0,49,0,3,43,3
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405120,BALIJAPETA,11,0,0,7,4,50,0,1,36,13,53,1,0,49,3
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Aiza,1405121,N.K.STREET,7,0,1,5,1,50,0,0,50,0,48,1,0,47,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Ghattu,1405122,THUMMALACHERU,0,0,0,0,0,3,0,0,3,0,20,0,0,20,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Ghattu,1405123,BASAVAPURAM,0,0,0,0,0,40,0,0,40,0,45,0,0,45,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Induvasi,1405124,ALLORU-I,13,0,0,13,0,47,2,2,43,0,36,0,0,36,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Induvasi,1405125,ALOORU-II,5,0,0,5,0,35,1,0,34,0,40,0,0,40,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Induvasi,1405126,ALOORU-III,0,0,0,0,0,5,5,0,0,0,9,9,0,0,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Induvasi,1405127,VAILKINTATHANDA,2,0,2,0,0,21,0,15,6,0,23,0,20,3,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Induvasi,1405128,NALLAGATTUTHANDA-I,1,0,1,0,0,31,0,25,6,0,42,0,35,7,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Induvasi,1405129,Rayapuram,7,0,0,7,0,22,0,0,22,0,26,0,0,26,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Induvasi,1405130,RAYAPURAM -I,0,0,0,0,0,34,10,0,24,0,23,11,0,12,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Induvasi,1405131,RAYAPURAM -II,0,0,0,0,0,16,1,0,15,0,52,2,0,50,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Induvasi,1405132,JOGANGUTTA,0,0,0,0,0,17,0,1,16,0,17,0,0,17,0
2023,11,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405133,MALLAPURAMTHANDA,5,0,5,0,0,62,1,57,3,1,50,0,50,0,0
2023,11,JOGULAMBA-GADWAL,GADWAL(U),Nandhinne,1405134,MALLAPOOR,13,1,0,12,0,60,10,0,48,2,58,14,0,44,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Ghattu,1405135,PENCHIKALPAD-I,14,1,0,10,3,35,0,2,30,3,38,0,0,36,2
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Ghattu,1405136,PENCHIKALPAD-II,0,0,0,0,0,27,11,0,16,0,43,24,0,19,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Ghattu,1405137,ARAGIDDA -I,4,0,0,4,0,68,0,0,66,2,75,1,0,72,2
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Ghattu,1405138,ARAGIDDA -II,3,2,0,0,1,37,11,0,26,0,33,8,0,25,0
2023,11,JOGULAMBA-GADWAL,MALDAKAL,Ghattu,1405139,ARAGIDDA -III,5,0,0,5,0,41,0,0,37,4,49,0,0,46,3
